regime,environment,model,n,rmse,mae,r2,correlation
CV-GE-B7,2019-TXH3,Water-soil,445,1.601680334621362,1.2553963028881636,-0.09855887612799097,0.0310480557148547
CV-GE-B7,2019-WIH1,All-nonleaky,580,3.035389897144896,2.620282155014461,-0.8921578855148657,0.040657489649109015
CV-GE-B7,2019-WIH1,B6R-all-EC-reference,580,3.0378557144319167,2.621577817253198,-0.8952333459289472,0.042030495850483116
CV-GE-B7,2019-WIH1,Canopy-growth,580,2.54474329241905,2.1472913696434057,-0.3298919585423341,0.05163841510998074
CV-GE-B7,2019-WIH1,Grain-fill-maturity,580,3.301863585468016,2.8783884095606527,-1.2389616597761406,0.03896022136394327
CV-GE-B7,2019-WIH1,Process-MK,580,2.6465277984241973,2.250452049937778,-0.43840546195747754,0.018385793759705952
CV-GE-B7,2019-WIH1,Reproductive-transition,580,3.0140446693569594,2.5955261423410123,-0.865639689240113,0.0432451523226354
CV-GE-B7,2019-WIH1,Stage-MK,580,14.452500449876924,14.28150323799944,-41.8957619482034,0.011255752606172094
CV-GE-B7,2019-WIH1,Thermal,580,2.5164400221162926,2.1065162809419697,-0.30047369122485335,0.037964492851173384
CV-GE-B7,2019-WIH1,Thermal+water-MK,580,3.968487199404921,3.513562191111471,-2.234285628481679,0.02287892625250522
CV-GE-B7,2019-WIH1,Vegetative,580,2.3767222916672894,1.9619505989639179,-0.1600729023402423,0.03662545055971304
CV-GE-B7,2019-WIH1,Water-soil,580,3.2072999244508105,2.7882452286552897,-1.1125526986889787,0.033985242639468005
CV-GE-B7,2019-WIH2,All-nonleaky,1113,2.948074676784198,2.5197514026985046,-2.127738123954806,0.013241493253999748
CV-GE-B7,2019-WIH2,B6R-all-EC-reference,1113,2.9883870064898197,2.56083239069974,-2.2138610922086985,0.002805709057825492
CV-GE-B7,2019-WIH2,Canopy-growth,1113,2.4600557849868894,2.0259279011771016,-1.177927075329889,0.07153370859684823
CV-GE-B7,2019-WIH2,Grain-fill-maturity,1113,2.8479174137664973,2.3883117013215984,-1.9188259947309056,-0.11488906894016437
CV-GE-B7,2019-WIH2,Process-MK,1113,2.4863029493077473,2.0536397645909337,-1.22464907517515,-0.060508616859445113
CV-GE-B7,2019-WIH2,Reproductive-transition,1113,2.529958313890115,2.094237415626974,-1.303457235674561,0.04468805669556755
CV-GE-B7,2019-WIH2,Stage-MK,1113,4.342653385407631,4.0040543010966925,-5.786779776620886,-0.02450330813257452
CV-GE-B7,2019-WIH2,Thermal,1113,3.9976611583188078,3.6291997161767156,-4.751291555339623,-0.004327410261934017
CV-GE-B7,2019-WIH2,Thermal+water-MK,1113,4.50653428311783,4.169973817488383,-6.30867721218368,-0.039599853740060476
CV-GE-B7,2019-WIH2,Vegetative,1113,3.757760211664709,3.373143694080003,-4.081729577065279,0.012068917344587985
CV-GE-B7,2019-WIH2,Water-soil,1113,2.317847932251726,1.8819981860206312,-0.9334070704846564,0.027026559661485556
CV-GE-B7,2020-DEH1,All-nonleaky,1143,1.9480345544768383,1.4969084423840446,-0.033652288304562905,0.4878254371078374
CV-GE-B7,2020-DEH1,B6R-all-EC-reference,1143,1.9566400866764704,1.5046045273999733,-0.042804872737201016,0.4909857042288693
CV-GE-B7,2020-DEH1,Canopy-growth,1143,2.29468725209109,1.8258268634105501,-0.43426091619092677,0.502616499656641
CV-GE-B7,2020-DEH1,Grain-fill-maturity,1143,1.846943462082271,1.4154260619762633,0.07084458889011713,0.4849024675242039
CV-GE-B7,2020-DEH1,Process-MK,1143,2.9120946151250413,2.3914554591232573,-1.3098943714050257,0.45606051491146077
CV-GE-B7,2020-DEH1,Reproductive-transition,1143,1.8131608727139839,1.4014532973940672,0.10452423798107435,0.5203540033831707
CV-GE-B7,2020-DEH1,Stage-MK,1143,1.7060407002538343,1.3467198411191477,0.20720676883449363,0.5075976229299403
CV-GE-B7,2020-DEH1,Thermal,1143,1.9913665423351286,1.5309661106297658,-0.0801487572032289,0.4718493300821021
CV-GE-B7,2020-DEH1,Thermal+water-MK,1143,3.9493045885418936,3.524244449886064,-3.2483708245950718,0.393485151372107
CV-GE-B7,2020-DEH1,Vegetative,1143,2.96540016837579,2.5279474432567164,-1.3952330405162274,0.50018438430028
CV-GE-B7,2020-DEH1,Water-soil,1143,2.1196889346434706,1.6248578963993232,-0.22384219759807045,0.47434776461713873
CV-GE-B7,2020-INH1,All-nonleaky,415,1.7551447371698534,1.365687629044153,-0.14648716973145204,0.07101089297810344
CV-GE-B7,2020-INH1,B6R-all-EC-reference,415,1.7229910789108012,1.342343203346445,-0.10486542754650885,0.07140962252143364
CV-GE-B7,2020-INH1,Canopy-growth,415,1.7757389544027646,1.3971174702635554,-0.17354992611489428,0.04320305218553629
CV-GE-B7,2020-INH1,Grain-fill-maturity,415,1.6581777859466238,1.2970492784366108,-0.023305980078599742,0.06471370778930727
CV-GE-B7,2020-INH1,Process-MK,415,3.6317665634753444,3.2814245964110658,-3.9088434087850095,0.10871673842052032
CV-GE-B7,2020-INH1,Reproductive-transition,415,1.663234172380994,1.3051286344484925,-0.02955635874604856,0.07773007677882093
CV-GE-B7,2020-INH1,Stage-MK,415,2.1763311319299485,1.7792717296852645,-0.762760360023609,0.09165286001885602
CV-GE-B7,2020-INH1,Thermal,415,1.7039003651593108,1.3248954804124442,-0.08051728477776776,0.056571319681738626
CV-GE-B7,2020-INH1,Thermal+water-MK,415,1.9192786484986486,1.531125348976296,-0.37094297479364435,0.07344673744425573
CV-GE-B7,2020-INH1,Vegetative,415,2.0538976791431782,1.6205487349254173,-0.5700046363848741,0.08069475337808882
CV-GE-B7,2020-INH1,Water-soil,415,1.9463881256919018,1.531902977600007,-0.40994515489340344,0.0712425793786416
CV-GE-B7,2020-MIH1,All-nonleaky,415,3.3004714622746962,3.029586599829898,-5.844010365606323,0.023300293724562857
CV-GE-B7,2020-MIH1,B6R-all-EC-reference,415,3.344601514186417,3.075249371029892,-6.028254167936451,0.022282729352788074
CV-GE-B7,2020-MIH1,Canopy-growth,415,3.5410748196869792,3.2980374672963224,-6.878234450179208,0.0377123860371337
CV-GE-B7,2020-MIH1,Grain-fill-maturity,415,3.237730610191869,2.9618709851185105,-5.58627889832784,0.04519747123219497
CV-GE-B7,2020-MIH1,Process-MK,415,4.435686686367419,4.247160301295294,-11.361763177964837,0.06726110148368834
CV-GE-B7,2020-MIH1,Reproductive-transition,415,3.076346780335055,2.8039511597467093,-4.946059818234085,0.05511838734852536
CV-GE-B7,2020-MIH1,Stage-MK,415,1.3478352292440818,1.0783303055010949,-0.14138537106163396,0.070365461894428
CV-GE-B7,2020-MIH1,Thermal,415,2.6849904267694638,2.3710209015359256,-3.5294365250223994,0.015717237559292337
CV-GE-B7,2020-MIH1,Thermal+water-MK,415,2.6795812433656883,2.3876254025037293,-3.5112048969160554,0.07710593266058084
CV-GE-B7,2020-MIH1,Vegetative,415,3.3837987037302804,3.113926720271276,-6.193955286438771,0.0212034236195458
CV-GE-B7,2020-MIH1,Water-soil,415,3.4391550387192438,3.187334475051693,-6.43125567559628,0.04894148099593864
CV-GE-B7,2020-MNH1,All-nonleaky,392,1.6165002555539647,1.246633209461704,-0.20875702216808478,0.2513849027566199
CV-GE-B7,2020-MNH1,B6R-all-EC-reference,392,1.6179963702880706,1.248110010633299,-0.21099553226334788,0.250854295218299
CV-GE-B7,2020-MNH1,Canopy-growth,392,1.8698392444902021,1.4864707088827682,-0.6173201449531596,0.2658308456895509
CV-GE-B7,2020-MNH1,Grain-fill-maturity,392,1.88719022833885,1.4902592642923573,-0.6474749248182676,0.17193716432040776
CV-GE-B7,2020-MNH1,Process-MK,392,1.6506682110712916,1.2673716253762335,-0.2603960403868133,0.17617886224600002
CV-GE-B7,2020-MNH1,Reproductive-transition,392,2.019412975909593,1.6302655893759637,-0.8864171667944858,0.23577188071057012
CV-GE-B7,2020-MNH1,Stage-MK,392,2.2641963708367285,1.8692542687060911,-1.371459077655215,0.20275086403254977
CV-GE-B7,2020-MNH1,Thermal,392,1.4703441499504433,1.1278219833628869,-5.860438816340796e-05,0.23222430827478552
CV-GE-B7,2020-MNH1,Thermal+water-MK,392,1.4488693944755597,1.1174579522500234,0.02894029716734625,0.19794998413433734
CV-GE-B7,2020-MNH1,Vegetative,392,1.634626132696649,1.2636830470177582,-0.23601667622297628,0.26508524880009177
CV-GE-B7,2020-MNH1,Water-soil,392,1.6411842631292521,1.2616673385932873,-0.24595438490846155,0.22247890095256367
CV-GE-B7,2020-NEH1,All-nonleaky,246,1.81518412384847,1.4676189024904434,0.012691209816572124,0.13325549273315232
CV-GE-B7,2020-NEH1,B6R-all-EC-reference,246,1.810552548506463,1.445140614067093,0.017723163409253728,0.13487599790686525
CV-GE-B7,2020-NEH1,Canopy-growth,246,1.846872560845665,1.5315679415656016,-0.022081418287494214,0.17583571599848266
CV-GE-B7,2020-NEH1,Grain-fill-maturity,246,2.180688461872137,1.6491187236075724,-0.424947573758383,0.16106457188935328
CV-GE-B7,2020-NEH1,Process-MK,246,1.9892126805759982,1.676867760895352,-0.18569796063505817,0.040488222433091955
CV-GE-B7,2020-NEH1,Reproductive-transition,246,1.8773893633826133,1.4214268642959742,-0.05613720202282102,0.15232581602696513
CV-GE-B7,2020-NEH1,Stage-MK,246,2.5736154446939508,2.025336480895953,-0.9847186154854008,0.14053970756642467
CV-GE-B7,2020-NEH1,Thermal,246,2.499557406686078,1.9537143768002894,-0.8721380315986682,0.155263764484943
CV-GE-B7,2020-NEH1,Thermal+water-MK,246,1.975106812486745,1.665908028070085,-0.16894158448289365,0.06798990488358678
CV-GE-B7,2020-NEH1,Vegetative,246,1.844626691822315,1.407733103603882,-0.019597148002380882,0.1835934294566125
CV-GE-B7,2020-NEH1,Water-soil,246,1.9071758579133207,1.5972296141236804,-0.08991622037555036,0.09703712575817851
CV-GE-B7,2020-NEH2,All-nonleaky,245,2.4983559848874606,2.2846682868513652,-3.540291244704026,0.02362342892234043
CV-GE-B7,2020-NEH2,B6R-all-EC-reference,245,2.496599220545521,2.282908066810285,-3.5339083132911924,0.024581826202031157
CV-GE-B7,2020-NEH2,Canopy-growth,245,2.2206006000440235,1.9994363627829639,-2.5868728178115123,-0.004580331321122868
CV-GE-B7,2020-NEH2,Grain-fill-maturity,245,2.3524043313702054,2.1316409224940056,-3.0253070412612253,-0.008172075804250669
CV-GE-B7,2020-NEH2,Process-MK,245,2.874721569423976,2.664135943720631,-5.011275706939652,-0.02299820855162361
CV-GE-B7,2020-NEH2,Reproductive-transition,245,2.7020578897005496,2.4920808168960127,-4.310854100786165,-0.11706133728001032
CV-GE-B7,2020-NEH2,Stage-MK,245,2.5660784056425396,2.353779588392221,-3.789772830047486,-0.11920726166656798
CV-GE-B7,2020-NEH2,Thermal,245,1.6223302661735493,1.3821914248092604,-0.9144922521210943,0.0020446125653172027
CV-GE-B7,2020-NEH2,Thermal+water-MK,245,2.430008716359307,2.2113349204545547,-3.2952726337894926,0.014225141095414982
CV-GE-B7,2020-NEH2,Vegetative,245,1.5068247980131637,1.2496394885029216,-0.6515837069857322,-0.0737494751220471
CV-GE-B7,2020-NEH2,Water-soil,245,1.9253000864074616,1.692644168616952,-1.6963231026208034,0.019313635015231794
CV-GE-B7,2020-NYH1,All-nonleaky,22,1.923153472190281,1.4391323921185866,-0.15598477684108403,0.20785748600146975
CV-GE-B7,2020-NYH1,B6R-all-EC-reference,22,1.9203938262525402,1.4330478632822496,-0.15266957615390409,0.20309276015708055
CV-GE-B7,2020-NYH1,Canopy-growth,22,3.0202167073229584,2.5056689836393002,-1.8510211531062266,0.057995166160471685
CV-GE-B7,2020-NYH1,Grain-fill-maturity,22,2.2074481971188344,1.6695040710672806,-0.5230188183570572,0.10027362373912031
CV-GE-B7,2020-NYH1,Process-MK,22,1.8204933153161358,1.4182819053884523,-0.035863201773441045,0.13979011251007506
CV-GE-B7,2020-NYH1,Reproductive-transition,22,2.048571996569039,1.5216504694983903,-0.31167636070029725,0.05776720890168194
CV-GE-B7,2020-NYH1,Stage-MK,22,1.794885925296852,1.4474578726879463,-0.006926874723939713,0.14397133314548188
CV-GE-B7,2020-NYH1,Thermal,22,1.866270005467738,1.452680341958879,-0.08861215848782256,0.12405903122199452
CV-GE-B7,2020-NYH1,Thermal+water-MK,22,1.9026791682129256,1.5585843785388462,-0.13150207502716005,0.1080891159020885
CV-GE-B7,2020-NYH1,Vegetative,22,1.9703699799232028,1.75228657194582,-0.21344415021172036,0.09126437231493753
CV-GE-B7,2020-NYH1,Water-soil,22,1.8769426756043142,1.4549630881748195,-0.10109869002603267,0.07837023164051836
CV-GE-B7,2020-NYH2,All-nonleaky,386,2.229156778289752,1.7164144072743837,-0.09168738940908683,0.09963485272372556
CV-GE-B7,2020-NYH2,B6R-all-EC-reference,386,2.1834954029648515,1.6831992147129347,-0.04742185103051999,0.09748924680715376
CV-GE-B7,2020-NYH2,Canopy-growth,386,2.1835993016923267,1.6880579451147322,-0.04752153375618051,0.12214178923270166
CV-GE-B7,2020-NYH2,Grain-fill-maturity,386,2.1271166622998345,1.6716170747952817,0.005969557338025733,0.1273830296450823
CV-GE-B7,2020-NYH2,Process-MK,386,2.141977772476745,1.6433089719399994,-0.007968558888320265,0.10952820526898889
CV-GE-B7,2020-NYH2,Reproductive-transition,386,2.1502505591425423,1.6941840091158757,-0.01576958457552924,0.11550926370023878
CV-GE-B7,2020-NYH2,Stage-MK,386,3.426484492279353,2.8937775526005467,-1.579375718442221,0.12888410709156234
CV-GE-B7,2020-NYH2,Thermal,386,2.616418780339708,2.140576785426054,-0.5039437095274131,0.10709155240739641
CV-GE-B7,2020-NYH2,Thermal+water-MK,386,3.053663451415384,2.573212977227923,-1.048610565699811,0.10170579420024878
CV-GE-B7,2020-NYH2,Vegetative,386,2.14666151168628,1.6539733849844382,-0.01238151177584701,0.10017487460747744
CV-GE-B7,2020-NYH2,Water-soil,386,2.75432144700081,2.2734039717696333,-0.6666573182634838,0.10383069931455517
CV-GE-B7,2020-NYH3,All-nonleaky,379,2.364400127956633,1.8509731923633495,-0.12760646152736888,-0.011139717695335147
CV-GE-B7,2020-NYH3,B6R-all-EC-reference,379,2.40833900469006,1.9054140823263355,-0.16990567141598745,-0.010630461708505163
CV-GE-B7,2020-NYH3,Canopy-growth,379,2.3535662061660862,1.7544930815529796,-0.11729652144858593,-0.01732859421361454
CV-GE-B7,2020-NYH3,Grain-fill-maturity,379,2.2847256342547824,1.7126110915466068,-0.05289173447942441,-0.012213257154726764
CV-GE-B7,2020-NYH3,Process-MK,379,2.3228118986520143,1.8024682566518708,-0.08828762695356596,-0.014628690974561506
CV-GE-B7,2020-NYH3,Reproductive-transition,379,2.295991518186867,1.7584597013939056,-0.06330086264796786,-0.05216735437592885
CV-GE-B7,2020-NYH3,Stage-MK,379,2.251738291808878,1.6895327178048876,-0.022707483859103705,-0.04838161450542228
CV-GE-B7,2020-NYH3,Thermal,379,2.3978066451752262,1.8948990444912146,-0.15969537828828195,-0.009797543774588241
CV-GE-B7,2020-NYH3,Thermal+water-MK,379,2.4023537869467213,1.9050341460821718,-0.16409798463290604,-0.0007478649220333739
CV-GE-B7,2020-NYH3,Vegetative,379,2.46246824785101,1.9648762092465608,-0.22308569263785305,-0.026374082208881624
CV-GE-B7,2020-NYH3,Water-soil,379,2.462531053968794,1.9682554524582423,-0.2231480838940776,-0.02257191298298344
CV-GE-B7,2020-OHH1,All-nonleaky,396,2.7847850565025065,2.5074385164095436,-3.8344403898157795,0.10142485082662112
CV-GE-B7,2020-OHH1,B6R-all-EC-reference,396,2.7075433541780787,2.4263533498637146,-3.5699735752233117,0.10189817757980014
CV-GE-B7,2020-OHH1,Canopy-growth,396,3.2245595609058415,2.9622517591585273,-5.481919847230195,0.0853733687449161
CV-GE-B7,2020-OHH1,Grain-fill-maturity,396,3.0646705055917387,2.780760242941357,-4.855047563562265,0.07823204098707137
CV-GE-B7,2020-OHH1,Process-MK,396,2.964253614736127,2.698509995725417,-4.4776410090787415,0.08316919654695848
CV-GE-B7,2020-OHH1,Reproductive-transition,396,2.623229889323782,2.3326644884344145,-3.289785275246741,0.08557947687197534
CV-GE-B7,2020-OHH1,Stage-MK,396,1.880840216555197,1.595956062615234,-1.2052948070131215,0.08533131653889531
CV-GE-B7,2020-OHH1,Thermal,396,2.3446204905622876,2.032827598896721,-2.426951532861205,0.0750388712168793
CV-GE-B7,2020-OHH1,Thermal+water-MK,396,1.3497029862354892,1.1042127397390276,-0.13563630385729453,0.06770757435950883
CV-GE-B7,2020-OHH1,Vegetative,396,3.669716554002302,3.4482010100072795,-7.3951390142949815,0.11593471823026612
CV-GE-B7,2020-OHH1,Water-soil,396,1.5637604131714524,1.2956341728150025,-0.5244152313121699,0.08372429324216606
CV-GE-B7,2020-SCH1,All-nonleaky,398,3.7790090396732388,3.5565008941717533,-7.988338091147954,0.0013875184371793816
CV-GE-B7,2020-SCH1,B6R-all-EC-reference,398,3.737135795195316,3.5123709536532726,-7.790251402865984,-0.001036465693143383
CV-GE-B7,2020-SCH1,Canopy-growth,398,4.884083635723538,4.7099273283307275,-14.01376876333773,-0.007037042599666167
CV-GE-B7,2020-SCH1,Grain-fill-maturity,398,4.717046490151293,4.539702604227269,-13.004378865456797,0.009173505527661552
CV-GE-B7,2020-SCH1,Process-MK,398,6.028000467268381,5.889808208561962,-21.870206862123215,-0.028155860210888818
CV-GE-B7,2020-SCH1,Reproductive-transition,398,3.1720957284766147,2.9189615405478198,-5.333096541602021,-0.03711649000491144
CV-GE-B7,2020-SCH1,Stage-MK,398,3.620717245696435,3.3903432246284333,-7.251117265731928,-0.030519907349023056
CV-GE-B7,2020-SCH1,Thermal,398,4.211448632492958,4.0113317659238925,-10.163144695778437,0.027888662297521436
CV-GE-B7,2020-SCH1,Thermal+water-MK,398,6.156899422728054,6.022793086392736,-22.858748351895443,0.004695102338451258
CV-GE-B7,2020-SCH1,Vegetative,398,4.65773246402501,4.470598330512657,-12.65439987121756,-0.03239274984159249
CV-GE-B7,2020-SCH1,Water-soil,398,4.260350419592312,4.064375434517486,-10.423894454179882,0.001133793475685273
CV-GE-B7,2020-TXH1,All-nonleaky,246,1.8325719692017783,1.411210554635817,-0.22085401874440724,0.11370944105708061
CV-GE-B7,2020-TXH1,B6R-all-EC-reference,246,1.8355754035877536,1.4139854716490938,-0.2248590562069055,0.11307011289462758
CV-GE-B7,2020-TXH1,Canopy-growth,246,2.3978996003508075,1.9729246062923673,-1.090276071627735,0.07029798721675778
CV-GE-B7,2020-TXH1,Grain-fill-maturity,246,1.7889896466560908,1.374565280304525,-0.16347568828083103,0.058292460282543535
CV-GE-B7,2020-TXH1,Process-MK,246,1.6359505871718494,1.2599034406605427,0.027069042600693205,0.23701242305519815
CV-GE-B7,2020-TXH1,Reproductive-transition,246,2.738506775010693,2.336406650881885,-1.7262727194450784,0.2248295165155853
CV-GE-B7,2020-TXH1,Stage-MK,246,2.603710796625072,2.194657997775762,-1.464490488093686,0.2740286578437581
CV-GE-B7,2020-TXH1,Thermal,246,1.781306664731354,1.386501453394605,-0.15350383841848725,0.011797954327269856
CV-GE-B7,2020-TXH1,Thermal+water-MK,246,1.7024290828753545,1.3056845806540596,-0.0536095974352222,-0.007668719315704707
CV-GE-B7,2020-TXH1,Vegetative,246,1.6160069644380821,1.2414261271852527,0.050646152975285075,0.22684922664177662
CV-GE-B7,2020-TXH1,Water-soil,246,1.7213014092029404,1.3206138588805005,-0.07709871310753824,0.10057494396416233
CV-GE-B7,2020-TXH2,All-nonleaky,245,3.050292550711392,2.7254657565540006,-2.815110848888068,0.0067139179350246235
CV-GE-B7,2020-TXH2,B6R-all-EC-reference,245,3.069140395290242,2.7458093188720425,-2.8624038685885096,0.01646678099693844
CV-GE-B7,2020-TXH2,Canopy-growth,245,4.871631634415819,4.630781848929603,-8.731349190234857,0.014416016050562148
CV-GE-B7,2020-TXH2,Grain-fill-maturity,245,2.785103226943812,2.449945487161281,-2.1805832370518887,0.05198359121058896
CV-GE-B7,2020-TXH2,Process-MK,245,2.715348628317387,2.382385731411146,-2.0232590904720364,0.11629525604168532
CV-GE-B7,2020-TXH2,Reproductive-transition,245,3.7382552762892027,3.456136406781224,-4.730098435995396,0.14654455832759503
CV-GE-B7,2020-TXH2,Stage-MK,245,3.309064996619351,3.0067032433591483,-3.489880353410417,0.16474931804260573
CV-GE-B7,2020-TXH2,Thermal,245,1.7618479143835553,1.4125496895723153,-0.2728024602596175,-0.0078608327208459
CV-GE-B7,2020-TXH2,Thermal+water-MK,245,2.524277870950805,2.174522290160965,-1.6127538291404258,-0.02032688836725886
CV-GE-B7,2020-TXH2,Vegetative,245,3.136923630046927,2.8185513217095544,-3.034893389081102,0.07289713973116715
CV-GE-B7,2020-TXH2,Water-soil,245,2.8024837762684855,2.468174522363415,-2.220404219426844,0.023415365688440205
CV-GE-B7,2020-TXH3,All-nonleaky,246,1.9428795149553584,1.6215412089596561,-1.2922033097383072,-0.01931684475563279
CV-GE-B7,2020-TXH3,B6R-all-EC-reference,246,2.027832860573477,1.7059637807019432,-1.4970412089224139,-0.017140379421277864
CV-GE-B7,2020-TXH3,Canopy-growth,246,1.8385768117674726,1.5198928521517072,-1.0526975015645252,-0.04388962615394686
CV-GE-B7,2020-TXH3,Grain-fill-maturity,246,1.9995650321274507,1.6762716048781205,-1.4279093265639493,-0.00489215888329685
CV-GE-B7,2020-TXH3,Process-MK,246,1.5350663338090003,1.2235790367804276,-0.4309211107198343,0.009982645206800454
